"name";"mark";"id"
"miniature railway";"v";"miniaturerailway_0_1_1"
"miniature railway";"v";"miniaturerailway_1_0_0"
"miniature railway";"v";"miniaturerailway_1_0_1"
"miniature railway";"v";"miniaturerailway_1_1_0"
"miniature railway";"v";"miniaturerailway_1_1_1"
"missile silo";"v";"silo"
"missile silo";"v";"silo_1"
"missile silo";"v";"silo_2"
"missile silo";"v";"silo_3"
"missile silo";"v";"silo_4"
"missile silo";"v";"silo_finale"
"missile silo";"v";"silo_roof"
"mobile home";"v";"prefab"
"mobile home park entrance";"v";"trailer_hub_01"
"mobile home roof";"v";"prefab_roof"
"moonshine still";"v";"moonshine_still"
"moonshine still";"v";"moonshine_still_1"
"moonshine still";"v";"moonshine_still_2"
"moonshine still roof";"v";"moonshine_still_roof"
"moonshine still roof";"v";"moonshine_still_roof_1"
"moonshine still roof";"v";"moonshine_still_roof_2"
"mortuary";"v";"mortuary"
"mortuary roof";"v";"mortuary_roof"
"mound of dirt";"v";"nest_dermatik"
"mound of dirt";"v";"nest_dermatik_roof"
"museum";"v";"museum"
"museum roof";"v";"museum_roof"
"music store";"v";"s_music"
"music store roof";"v";"s_music_roof"
"music venue";"v";"music_venue"
"music venue";"v";"music_venue_1"
"music venue roof";"v";"music_venue_1_roof"
"music venue roof";"v";"music_venue_1_roof_top"
"music venue roof";"v";"music_venue_roof"
"natural spring";"v";"natural_spring"
"nature trail";"v";"NatureTrail_1a"
"nature trail";"v";"NatureTrail_1b"
"office building";"v";"office_tower_ne"
"office building";"v";"office_tower_nw"
"office building";"v";"office_tower_se"
"office building";"v";"office_tower_sw"
"office building parking";"v";"office_tower_underground_ne"
"office building parking";"v";"office_tower_underground_nw"
"office building parking";"v";"office_tower_underground_se"
"office building parking";"v";"office_tower_underground_sw"
"office building roof";"v";"office_tower_roof_ne"
"office building roof";"v";"office_tower_roof_nw"
"office building roof";"v";"office_tower_roof_se"
"office building roof";"v";"office_tower_roof_sw"
"office skyscraper";"v";"office_skyscraper_1"
"office skyscraper";"v";"office_skyscraper_10"
"office skyscraper";"v";"office_skyscraper_10b"
"office skyscraper";"v";"office_skyscraper_11"
"office skyscraper";"v";"office_skyscraper_12"
"office skyscraper";"v";"office_skyscraper_13"
"office skyscraper";"v";"office_skyscraper_14"
"office skyscraper";"v";"office_skyscraper_15"
"office skyscraper";"v";"office_skyscraper_16"
"office skyscraper";"v";"office_skyscraper_2"
"office skyscraper";"v";"office_skyscraper_3"
"office skyscraper";"v";"office_skyscraper_4"
"office skyscraper";"v";"office_skyscraper_5"
"office skyscraper";"v";"office_skyscraper_6"
"office skyscraper";"v";"office_skyscraper_7"
"office skyscraper";"v";"office_skyscraper_8"
"office skyscraper";"v";"office_skyscraper_9"
"office skyscraper";"v";"office_skyscraper_9b"
"office skyscraper";"v";"office_skyscraper_apartments_001"
"office skyscraper";"v";"office_skyscraper_apartments_002"
"office skyscraper";"v";"office_skyscraper_apartments_011"
"office skyscraper";"v";"office_skyscraper_apartments_012"
"office skyscraper";"v";"office_skyscraper_apartments_101"
"office skyscraper";"v";"office_skyscraper_apartments_102"
"office skyscraper";"v";"office_skyscraper_apartments_111"
"office skyscraper";"v";"office_skyscraper_apartments_112"
"open sewer";"v";"cs_open_sewer"
"open sewer";"v";"cs_open_sewer_undergound"
"orchard processing";"v";"orchard_processing"
"orchard processing roof";"v";"orchard_processing_roof"
"orchard stall";"v";"orchard_stall"
"orchard stall roof";"v";"orchard_stall_roof"
"outbuilding";"v";"rural_outbuilding"
"outbuilding roof";"v";"rural_outbuilding_roof"
"outdoorsman's store";"v";"s_camping"
"outdoorsman's store";"v";"s_camping_roof"
"paintball field";"v";"paintball_field"
"paintball field";"v";"paintball_field_1"
"paintball field roof";"v";"paintball_field_roof"
"paintball field roof";"v";"paintball_field_roof_1"
"park";"v";"park"
"park";"v";"park_2"
"park";"v";"park_3"
"park";"v";"park_4"
"park";"v";"park_5"
"park";"v";"park_5_roof"
"park";"v";"park_6"
"park";"v";"park_7"
"park";"v";"park_7_roof"
"park";"v";"park_roof"
"pavilion";"v";"pavilion"
"pavilion";"v";"pavilion_1"
"pavilion";"v";"trailer_public_10"
"pavilion roof";"v";"pavilion_roof"
"pavilion roof";"v";"pavilion_roof_1"
"pavilion roof";"v";"trailer_public_10_roof"
"pharmacy";"v";"s_pharm"
"pharmacy";"v";"s_pharm_1"
"pharmacy roof";"v";"s_pharm_roof"
"pharmacy roof";"v";"s_pharm_roof_1"
"pizza parlor";"v";"s_pizza_parlor"
"pizza parlor";"v";"s_pizza_parlor_1"
"police station";"v";"police"
"police station";"v";"police_1"
"police station";"v";"police_2"
"police station 2nd floor";"v";"police_2ndfloor_1"
"police station roof";"v";"police_roof"
"police station roof";"v";"police_roof_1"
"police station roof";"v";"police_roof_2"
"police station roof";"v";"police_upper_roof_2"
"pond";"v";"pond_field"
"pond";"v";"ranch_camp_17"
"pool";"v";"pool"
"pool";"v";"pool_1"
"pool";"v";"pool_2"
"pool";"v";"pool_3"
"pool";"v";"pool_4"
"pool";"v";"pool_5"
"pool";"v";"pool_6"
"pool";"v";"pool_roof"
"pool";"v";"pool_roof_1"
"pool";"v";"pool_roof_2"
"pool";"v";"pool_roof_3"
"pool";"v";"pool_roof_4"
"post office";"v";"post_office"
"post office";"v";"post_office_1"
"post office roof";"v";"post_office_roof"
"post office roof";"v";"post_office_roof_1"
"potters cottage";"v";"pottery_cottage"
"potters cottage";"v";"pottery_cottage_2nd"
"potters cottage";"v";"pottery_cottage_roof"
"private airport terminal";"v";"s_air_term"
"private park";"v";"cs_private_park"
"private park roof";"v";"cs_private_park_roof"
"public art piece";"v";"cs_public_art_piece"
"public garden";"v";"publicgarden"
"public garden";"v";"publicgarden_2"
"public space";"v";"cs_public_space"
"public washroom";"v";"roadstop_a"
"public washroom";"v";"roadstop_a_roof"
"pump station";"v";"pump_station_1"
"pump station";"v";"pump_station_2"
"pump station";"v";"pump_station_3"
"pump station";"v";"pump_station_4"
"pump station";"v";"pump_station_5"
"pump station roof";"v";"pump_station_1_roof"
"pump station roof";"v";"pump_station_2_roof"
"radio station";"v";"station_radio"
"radio station";"v";"station_radio_1"
"radio station roof";"v";"station_radio_roof"
"radio station roof";"v";"station_radio_roof_1"
"ranch";"v";"ranch_camp_68"
"ranch field";"v";"ranch_camp_1"
"ranch field";"v";"ranch_camp_10"
"ranch field";"v";"ranch_camp_11"
"ranch field";"v";"ranch_camp_12"
"ranch field";"v";"ranch_camp_13"
"ranch field";"v";"ranch_camp_14"
"ranch field";"v";"ranch_camp_15"
"ranch field";"v";"ranch_camp_16"
"ranch field";"v";"ranch_camp_18"
"ranch field";"v";"ranch_camp_19"
"ranch field";"v";"ranch_camp_2"
"ranch field";"v";"ranch_camp_20"
"ranch field";"v";"ranch_camp_21"
"ranch field";"v";"ranch_camp_22"
"ranch field";"v";"ranch_camp_23"
"ranch field";"v";"ranch_camp_24"
"ranch field";"v";"ranch_camp_25"
"ranch field";"v";"ranch_camp_26"
"ranch field";"v";"ranch_camp_27"
"ranch field";"v";"ranch_camp_28"
"ranch field";"v";"ranch_camp_29"
"ranch field";"v";"ranch_camp_3"
"ranch field";"v";"ranch_camp_30"
"ranch field";"v";"ranch_camp_31"
"ranch field";"v";"ranch_camp_32"
"ranch field";"v";"ranch_camp_33"
"ranch field";"v";"ranch_camp_34"
"ranch field";"v";"ranch_camp_35"
"ranch field";"v";"ranch_camp_36"
"ranch field";"v";"ranch_camp_37"
"ranch field";"v";"ranch_camp_38"
"ranch field";"v";"ranch_camp_39"
"ranch field";"v";"ranch_camp_4"
"ranch field";"v";"ranch_camp_40"
"ranch field";"v";"ranch_camp_41"
"ranch field";"v";"ranch_camp_42"
"ranch field";"v";"ranch_camp_43"
"ranch field";"v";"ranch_camp_44"
"ranch field";"v";"ranch_camp_45"
"ranch field";"v";"ranch_camp_46"
"ranch field";"v";"ranch_camp_47"
"ranch field";"v";"ranch_camp_48"
"ranch field";"v";"ranch_camp_49"
"ranch field";"v";"ranch_camp_5"
"ranch field";"v";"ranch_camp_50"
"ranch field";"v";"ranch_camp_51"
"ranch field";"v";"ranch_camp_52"
"ranch field";"v";"ranch_camp_53"
"ranch field";"v";"ranch_camp_54"
"ranch field";"v";"ranch_camp_55"
"ranch field";"v";"ranch_camp_56"
"ranch field";"v";"ranch_camp_57_roof"
"ranch field";"v";"ranch_camp_58"
"ranch field";"v";"ranch_camp_59"
"ranch field";"v";"ranch_camp_6"
"ranch field";"v";"ranch_camp_60"
"ranch field";"v";"ranch_camp_61"
"ranch field";"v";"ranch_camp_62"
"ranch field";"v";"ranch_camp_63"
"ranch field";"v";"ranch_camp_64"
"ranch field";"v";"ranch_camp_65"
"ranch field";"v";"ranch_camp_69"
"ranch field";"v";"ranch_camp_7"
"ranch field";"v";"ranch_camp_70"
"ranch field";"v";"ranch_camp_71"
"ranch field";"v";"ranch_camp_72"
"ranch field";"v";"ranch_camp_73"
"ranch field";"v";"ranch_camp_74"
"ranch field";"v";"ranch_camp_74_roof"
"ranch field";"v";"ranch_camp_75"
"ranch field";"v";"ranch_camp_75_roof"
"ranch field";"v";"ranch_camp_78"
"ranch field";"v";"ranch_camp_79"
"ranch field";"v";"ranch_camp_8"
"ranch field";"v";"ranch_camp_80"
"ranch field";"v";"ranch_camp_81"
"ranch field";"v";"ranch_camp_9"
"ranch roof";"v";"ranch_camp_68_roof"
"recycle center";"v";"recyclecenter"
"recycle center";"v";"recyclecenter_1"
"recycle center";"v";"recyclecenter_2"
"recycle center roof";"v";"recyclecenter_roof"
"recycle center roof";"v";"recyclecenter_roof_1"
"recycle center roof";"v";"recyclecenter_roof_2"
"river";"v";"river_center"
"river bank";"v";"river"
"river bank";"v";"river_c_not_ne"
"river bank";"v";"river_c_not_nw"
"river bank";"v";"river_c_not_se"
"river bank";"v";"river_c_not_sw"
"river bank";"v";"river_ne"
"river bank";"v";"river_nw"
"river bank";"v";"river_se"
"river bank";"v";"river_sw"
"riverside dwelling";"v";"riverside_dwelling"
"riverside dwelling";"v";"riverside_dwelling1"
"riverside dwelling";"v";"riverside_dwelling1_roof"
"riverside dwelling";"v";"riverside_dwelling2"
"riverside dwelling";"v";"riverside_dwelling2_roof"
"riverside dwelling";"v";"riverside_dwelling3"
"riverside dwelling";"v";"riverside_dwelling3_roof"
"riverside dwelling";"v";"riverside_dwelling_roof"
"road, manhole";"v";"road_nesw_manhole"
"roadside foodcart";"v";"roadstop_b"
"roadside foodcart";"v";"roadstop_b_roof"
"roadstop";"v";"roadstop"
"roadstop";"v";"roadstop_roof"
"ruined cabin";"v";"cabin_aban1"
"rural building";"v";"pottery_cottage_field"
"rural building";"v";"pottery_cottage_field_2nd"
"rural building";"v";"pottery_cottage_field_roof"
"rural house";"v";"house_farm"
"rural house roof";"v";"house_farm_roof"
"salon";"v";"salon"
"salon roof";"v";"salon_roof"
"scavenger bunker";"v";"bunker_shop_b"
"scrap yard";"v";"smallscrapyard_ocu"
"serving area interface";"v";"sai"
"sex shop";"v";"cs_sex_shop"
"sex shop roof";"v";"cs_sex_shop_roof"
"silo";"v";"2farm_6"
"silo";"v";"2farm_6_1"
"silo";"v";"2farm_6_2"
"silo";"v";"2farm_6_3"
"silo";"v";"2silos"
"silo";"v";"2silos_1"
"silo";"v";"2silos_2"
"silo";"v";"2silos_roof"
"silo";"v";"farm_1_silo"
"silo";"v";"farm_1_silo_1"
"silo";"v";"farm_1_silo_2"
"silo";"v";"farm_1_silo_roof"
"silo";"v";"farm_horse_silo"
"silo";"v";"farm_horse_silo_1"
"silo";"v";"farm_horse_silo_roof"
"silo";"v";"ranch_camp_57"
"silo";"v";"ranch_camp_57_silo"
"silo cap";"v";"ranch_camp_57_silocap"
"skate park";"v";"skate_park"
"skate park";"v";"skate_park_down"
"skate park";"v";"skate_park_up"
"slime pit";"v";"slimepit"
"slime pit";"v";"slimepit_bottom"
"slime pit";"v";"slimepit_down"
"slime pit";"v";"slimepit_top"
"small cemetery";"v";"cemetery_small"
"small dump";"v";"cs_city_dump_small"
"small market";"v";"cs_market_small"
"small market roof";"v";"cs_market_small_roof"
"small power substation";"v";"pwr_sub_s"
"small power substation roof";"v";"pwr_sub_s_roof"
"small scrap yard";"v";"smallscrapyard"
"small storage units";"v";"small_storage_units"
"small storage units";"v";"small_storage_units_1"
"small storage units roof";"v";"small_storage_units_roof"
"small storage units roof";"v";"small_storage_units_roof_1"
"small warehouse";"v";"warehouse"
"small warehouse roof";"v";"warehouse_roof"
"small wooded trail";"v";"small_wooded_trail"
"small wooded trail";"v";"small_wooded_trail_2"
"smokehouse";"v";"smokehouse"
"smokehouse roof";"v";"smokehouse_roof"
"smoking lounge";"v";"smoke_lounge"
"smoking lounge";"v";"smoke_lounge_1"
"smoking lounge roof";"v";"smoke_lounge_roof"
"smoking lounge roof";"v";"smoke_lounge_roof_1"
"solar farm";"v";"solar_farm"
"spider pit";"v";"spider_pit"
"sporting goods store";"v";"s_sports"
"sporting goods store roof";"v";"s_sports_roof"
"standing stones";"v";"standing_stones"
"state park";"v";"state_park_0_0"
"state park";"v";"state_park_0_1"
"state park";"v";"state_park_1_0"
"state park";"v";"state_park_1_1"
"storage units";"v";"large_storage_units_1"
"storage units";"v";"large_storage_units_2"
"storage units";"v";"large_storage_units_3"
"storage units";"v";"medium_storage_units_1"
"storage units";"v";"medium_storage_units_2"
"storage units roof";"v";"large_storage_units_roof_1"
"storage units roof";"v";"large_storage_units_roof_2"
"storage units roof";"v";"large_storage_units_roof_3"
"storage units roof";"v";"medium_storage_units_roof_1"
"storage units roof";"v";"medium_storage_units_roof_2"
"strange warehouse";"v";"exo_warehouse_1"
"strange warehouse";"v";"exo_warehouse_2"
"stream";"v";"stream"
"stream";"v";"stream_corner"
"stream";"v";"stream_end"
"strip club";"v";"stripclub"
"strip club";"v";"stripclub_1"
"strip club";"v";"stripclub_2"
"strip club roof";"v";"stripclub_roof"
"strip club roof";"v";"stripclub_roof_1"
"strip club roof";"v";"stripclub_roof_2"
"strip mall";"v";"strip_mall_1"
"strip mall";"v";"strip_mall_2"
"strip mall";"v";"strip_mall_3"
"strip mall";"v";"strip_mall_4"
"strip mall roof";"v";"strip_mall_roof_1"
"strip mall roof";"v";"strip_mall_roof_2"
"strip mall roof";"v";"strip_mall_roof_3"
"strip mall roof";"v";"strip_mall_roof_4"
"subway";"v";"lab_subway"
"subway";"v";"subway"
"subway station";"v";"sub_station"
"subway station (sewer level)";"v";"sewer_sub_station"
"subway station (underground level)";"v";"underground_sub_station"
"subway station roof";"v";"sub_station_roof"
"sugar house";"v";"sugar_house"
"sugar house roof";"v";"sugar_house_roof"
"survivor forest camp";"v";"survivor_forest_camp"
"survivor's bunker";"v";"ws_survivor_bunker_f-1"
"survivor's bunker";"v";"ws_survivor_bunker_f0"
"survivor's camp";"v";"ws_survivor_camp"
"swamp";"v";"forest_water"
"swamp shack";"v";"hunter_shack"
"swamp shack";"v";"hunter_shack_1"
"swamp shack roof";"v";"hunter_shack_roof"
"swamp shack roof";"v";"hunter_shack_roof_1"
"synagogue";"v";"synagogue"
"synagogue roof";"v";"synagogue_roof"
"synagogue roof";"v";"synagogue_upper_roof"
"teashop";"v";"s_teashop"
"teashop";"v";"s_teashop_1"
"teashop roof";"v";"s_teashop_roof"
"teashop roof";"v";"s_teashop_roof_1"
"teashop roof";"v";"s_teashop_upper_roof_1"
"thrift store";"v";"s_thrift"
"thrift store roof";"v";"s_thrift_roof"
"tire shop";"v";"cs_tire_shop"
"tire shop roof";"v";"cs_tire_shop_roof"
"town hall";"v";"town_hall_0_0_0"
"town hall";"v";"town_hall_0_0_1"
"town hall";"v";"town_hall_0_0_roof"
"town hall";"v";"town_hall_0_1_0"
"town hall";"v";"town_hall_0_1_1"
"town hall";"v";"town_hall_0_1_roof"
"town hall";"v";"town_hall_1_0_0"
"town hall";"v";"town_hall_1_0_1"
"town hall";"v";"town_hall_1_0_roof"
"town hall";"v";"town_hall_1_1_0"
"town hall";"v";"town_hall_1_1_1"
"town hall";"v";"town_hall_1_1_roof"
"toxic waste dump";"v";"toxic_dump"
"trailhead roof";"v";"trailhead_outhouse_z1"
"trailhead roof";"v";"trailhead_shack_z1"
"tree farm";"v";"TreeFarm_1a"
"tree farm";"v";"TreeFarm_1b"
"triffid grove";"v";"triffid_grove"
"triffid grove roof";"v";"triffid_grove_roof"
"triffid grove trunk";"v";"triffid_grove_z2"
"triffid grove trunk";"v";"triffid_grove_z3"
"triffid heart";"v";"triffid_finale"
"triffid roots";"v";"triffid_roots"
"triffid roots";"v";"triffid_rootse"
"triffid roots";"v";"triffid_rootsen"
"triffid roots";"v";"triffid_rootsn"
"triffid roots";"v";"triffid_rootsnw"
"triffid roots";"v";"triffid_rootss"
"triffid roots";"v";"triffid_rootsse"
"triffid roots";"v";"triffid_rootssw"
"triffid roots";"v";"triffid_rootsw"
"unusual stone barn";"v";"exo_safehouse_stone_0"
"unusual stone barn";"v";"exo_safehouse_stone_1"
"unusual stone barn roof";"v";"exo_safehouse_stone_2"
"urban city block";"v";"city_block2_1"
"urban city block";"v";"city_block2_2"
"urban city block";"v";"city_block2_3"
"urban city block";"v";"city_block2_4"
"urban city block";"v";"city_block2_flr2_1"
"urban city block";"v";"city_block2_flr2_2"
"urban city block";"v";"city_block2_flr2_3"
"urban city block";"v";"city_block2_flr2_4"
"urban city block";"v";"city_block2_roof_1"
"urban city block";"v";"city_block2_roof_2"
"urban city block";"v";"city_block2_roof_3"
"urban city block";"v";"city_block2_roof_4"
"urban city block";"v";"urban_25_10"
"urban city block";"v";"urban_25_12"
"urban city block";"v";"urban_25_3"
"urban city block";"v";"urban_25_4"
"urban city block";"v";"urban_25_5"
"urban city block";"v";"urban_25_6"
"urban city block";"v";"urban_25_7"
"urban city block";"v";"urban_25_8"
"urban city block";"v";"urban_25_9"
"veterans of foreign wars";"v";"s_vfw"
"veterans of foreign wars center roof";"v";"s_vfw_roof"
"veterinarian clinic";"v";"veterinarian"
"veterinarian clinic roof";"v";"veterinarian_roof"
"vibrant field";"v";"triffid_field"
"wind turbine";"v";"wind_turbine_ground"
"wind turbine";"v";"wind_turbine_nacelle"
"wind turbine";"v";"wind_turbine_pillar"
"wind turbine";"v";"wind_turbine_pillar_platform"
"wind turbine";"v";"wind_turbine_roof"
"yard";"v";"isolated_road_field_0"
"yard";"v";"isolated_road_field_1"
"yard";"v";"yard"
"house";"v";"2StoryModern03_1"
"house";"v";"2StoryModern03_2"
"house";"v";"2StoryModern04_1_1"
"house";"v";"2StoryModern04_1_2"
"house";"v";"2StoryModern04_2_1"
"house";"v";"2StoryModern04_2_2"
"house";"v";"2storyModern01_first"
"house";"v";"2storyModern01_second"
"house";"v";"2storyModern02_1"
"house";"v";"2storyModern02_2"
"house";"v";"bungalow01_1"
"house";"v";"bungalow02_1"
"house";"v";"bungalow03"
"house";"v";"bungalow04"
"house";"v";"bungalow05"
"house";"v";"bungalow06"
"house";"v";"bungalow07"
"house";"v";"bungalow08"
"house";"v";"bungalow09"
"house";"v";"bungalow10"
"house";"v";"bungalow11"
"house";"v";"bungalow12"
"house";"v";"bungalow13"
"house";"v";"bungalow14"
"house";"v";"bungalow15"
"house";"v";"bungalow16"
"house";"v";"bungalow17"
"house";"v";"bungalow18"
"house";"v";"bungalow19"
"house";"v";"bungalow20"
"house";"v";"bungalow21"
"house";"v";"bungalow22"
"house";"v";"bungalow23"
"house";"v";"bungalow24"
"house";"v";"bungalow25"
"house";"v";"duplex"
"house";"v";"garden_house_1_floor_1"
"house";"v";"garden_house_1_floor_2"
"house";"v";"house_01"
"house";"v";"house_02"
"house";"v";"house_03"
"house";"v";"house_04"
"house";"v";"house_05"
"house";"v";"house_06"
"house";"v";"house_07"
"house";"v";"house_08"
"house";"v";"house_09"
"house";"v";"house_10"
"house";"v";"house_11"
"house";"v";"house_12"
"house";"v";"house_13"
"house";"v";"house_14"
"house";"v";"house_15"
"house";"v";"house_16"
"house";"v";"house_17"
"house";"v";"house_18"
"house";"v";"house_19"
"house";"v";"house_20"
"house";"v";"house_21"
"house";"v";"house_22"
"house";"v";"house_23"
"house";"v";"house_24"
"house";"v";"house_25"
"house";"v";"house_26"
"house";"v";"house_27"
"house";"v";"house_28"
"house";"v";"house_29"
"house";"v";"house_2story_base"
"house";"v";"house_2story_second"
"house";"v";"house_30"
"house";"v";"house_31"
"house";"v";"house_32"
"house";"v";"house_33"
"house";"v";"house_34"
"house";"v";"house_35"
"house";"v";"house_36"
"house";"v";"house_37"
"house";"v";"house_38"
"house";"v";"house_39"
"house";"v";"house_40"
"house";"v";"house_41"
"house";"v";"house_42"
"house";"v";"house_crack1"
"house";"v";"house_crack2"
"house";"v";"house_crack3"
"house";"v";"house_detatched1"
"house";"v";"house_detatched10"
"house";"v";"house_detatched2"
"house";"v";"house_detatched3"
